date,TSE_stat,UOM,UOM_ID,COORDINATE,VALUE,TERMINATED
2014-02-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,39.26,NA
2014-02-01,S&P/TSE Canadian Materials Index,Index,160,1.22,261.73,NA
2014-02-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,835.14,TRUE
2014-02-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,119.14,NA
2014-02-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,211.02,NA
2014-03-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,14406.86,NA
2014-03-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,14139.29,NA
2014-03-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,14335.31,NA
2014-03-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.9,TRUE
2014-03-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,34.42,TRUE
2014-03-01,S&P/TSE 60 Index,Index,160,1.14,820.51,NA
2014-03-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,140.46,NA
2014-03-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,321.34,NA
2014-03-01,S&P/TSE Canadian Energy Index,Index,160,1.17,296.77,NA
2014-03-01,S&P/TSE Canadian Financial Index,Index,160,1.18,236.32,NA
2014-03-01,S&P/TSE Canadian Gold Index,Index,160,1.19,180.86,NA
2014-03-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,167.51,NA
2014-03-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,37.63,NA
2014-03-01,S&P/TSE Canadian Materials Index,Index,160,1.22,246.37,NA
2014-03-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,798.28,TRUE
2014-03-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,121.08,NA
2014-03-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,219.33,NA
2014-04-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,14662.01,NA
2014-04-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,14221.39,NA
2014-04-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,14651.87,NA
2014-04-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.84,TRUE
2014-04-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,35.22,TRUE
2014-04-01,S&P/TSE 60 Index,Index,160,1.14,837.58,NA
2014-04-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,143.04,NA
2014-04-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,330.18,NA
2014-04-01,S&P/TSE Canadian Energy Index,Index,160,1.17,316.69,NA
2014-04-01,S&P/TSE Canadian Financial Index,Index,160,1.18,239.26,NA
2014-04-01,S&P/TSE Canadian Gold Index,Index,160,1.19,183.73,NA
2014-04-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,171.62,NA
2014-04-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,38.27,NA
2014-04-01,S&P/TSE Canadian Materials Index,Index,160,1.22,247.17,NA
2014-04-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,862.6,TRUE
2014-04-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,119.45,NA
2014-04-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,220.6,NA
2014-05-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,14765.15,NA
2014-05-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,14473.78,NA
2014-05-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,14604.16,NA
2014-05-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.87,TRUE
2014-05-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,38.24,TRUE
2014-05-01,S&P/TSE 60 Index,Index,160,1.14,836.6,NA
2014-05-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,144.16,NA
2014-05-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,320.65,NA
2014-05-01,S&P/TSE Canadian Energy Index,Index,160,1.17,313.37,NA
2014-05-01,S&P/TSE Canadian Financial Index,Index,160,1.18,241.22,NA
2014-05-01,S&P/TSE Canadian Gold Index,Index,160,1.19,169.97,NA
2014-05-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,174.22,NA
2014-05-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,36.97,NA
2014-05-01,S&P/TSE Canadian Materials Index,Index,160,1.22,236.82,NA
2014-05-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,851.33,TRUE
2014-05-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,123.88,NA
2014-05-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,217.32,NA
2014-06-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,15146.01,NA
2014-06-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,14604.19,NA
2014-06-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,15146.01,NA
2014-06-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.76,TRUE
2014-06-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,40.64,TRUE
2014-06-01,S&P/TSE 60 Index,Index,160,1.14,866.04,NA
2014-06-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,146.04,NA
2014-06-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,329.31,NA
2014-06-01,S&P/TSE Canadian Energy Index,Index,160,1.17,333.64,NA
2014-06-01,S&P/TSE Canadian Financial Index,Index,160,1.18,247.69,NA
2014-06-01,S&P/TSE Canadian Gold Index,Index,160,1.19,196.54,NA
2014-06-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,181.67,NA
2014-06-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,39.8,NA
2014-06-01,S&P/TSE Canadian Materials Index,Index,160,1.22,260.56,NA
2014-06-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,846.25,TRUE
2014-06-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,120.53,NA
2014-06-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,219.76,NA
2014-07-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,15527.3,NA
2014-07-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,15021.05,NA
2014-07-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,15330.74,NA
2014-07-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.76,TRUE
2014-07-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,42.19,TRUE
2014-07-01,S&P/TSE 60 Index,Index,160,1.14,884.33,NA
2014-07-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,148.16,NA
2014-07-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,349.81,NA
2014-07-01,S&P/TSE Canadian Energy Index,Index,160,1.17,317.54,NA
2014-07-01,S&P/TSE Canadian Financial Index,Index,160,1.18,258.35,NA
2014-07-01,S&P/TSE Canadian Gold Index,Index,160,1.19,195.94,NA
2014-07-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,187.51,NA
2014-07-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,40.69,NA
2014-07-01,S&P/TSE Canadian Materials Index,Index,160,1.22,262.79,NA
2014-07-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,928.43,TRUE
2014-07-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,121.73,NA
2014-07-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,216.2,NA
2014-08-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,15653.38,NA
2014-08-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,15056.11,NA
2014-08-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,15625.73,NA
2014-08-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.72,TRUE
2014-08-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,28.58,TRUE
2014-08-01,S&P/TSE 60 Index,Index,160,1.14,898.26,NA
2014-08-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,157.32,NA
2014-08-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,357.04,NA
2014-08-01,S&P/TSE Canadian Energy Index,Index,160,1.17,325.37,NA
2014-08-01,S&P/TSE Canadian Financial Index,Index,160,1.18,258.72,NA
2014-08-01,S&P/TSE Canadian Gold Index,Index,160,1.19,202.1,NA
2014-08-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,193.85,NA
2014-08-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,41.13,NA
2014-08-01,S&P/TSE Canadian Materials Index,Index,160,1.22,263.66,NA
2014-08-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,879.99,TRUE
2014-08-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,123.65,NA
2014-08-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,220.21,NA
2014-09-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,15685.13,NA
2014-09-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,14821.71,NA
2014-09-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,14960.51,NA
2014-09-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.85,TRUE
2014-09-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,27.31,TRUE
2014-09-01,S&P/TSE 60 Index,Index,160,1.14,864.24,NA
2014-09-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,150.96,NA
2014-09-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,367.96,NA
2014-09-01,S&P/TSE Canadian Energy Index,Index,160,1.17,292.35,NA
2014-09-01,S&P/TSE Canadian Financial Index,Index,160,1.18,252.59,NA
2014-09-01,S&P/TSE Canadian Gold Index,Index,160,1.19,166.55,NA
2014-09-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,195.53,NA
2014-09-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,41.29,NA
2014-09-01,S&P/TSE Canadian Materials Index,Index,160,1.22,233.24,NA
2014-09-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,796.96,TRUE
2014-09-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,119.37,NA
2014-09-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,218.34,NA
2014-10-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,14958.5,NA
2014-10-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,13646.79,NA
2014-10-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,14613.32,NA
2014-10-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.92,TRUE
2014-10-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,26.66,TRUE
2014-10-01,S&P/TSE 60 Index,Index,160,1.14,849.5,NA
2014-10-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,157.39,NA
2014-10-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,384.48,NA
2014-10-01,S&P/TSE Canadian Energy Index,Index,160,1.17,260.59,NA
2014-10-01,S&P/TSE Canadian Financial Index,Index,160,1.18,252.39,NA
2014-10-01,S&P/TSE Canadian Gold Index,Index,160,1.19,134.62,NA
2014-10-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,195.19,NA
2014-10-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,43.03,NA
2014-10-01,S&P/TSE Canadian Materials Index,Index,160,1.22,206.29,NA
2014-10-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,687.49,TRUE
2014-10-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,123.66,NA
2014-10-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,221.76,NA
2014-11-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,15184.36,NA
2014-11-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,14327.02,NA
2014-11-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,14744.7,NA
2014-11-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.91,TRUE
2014-11-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,25.3,TRUE
2014-11-01,S&P/TSE 60 Index,Index,160,1.14,863.04,NA
2014-11-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,167.48,NA
2014-11-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,408.14,NA
2014-11-01,S&P/TSE Canadian Energy Index,Index,160,1.17,230.22,NA
2014-11-01,S&P/TSE Canadian Financial Index,Index,160,1.18,262.38,NA
2014-11-01,S&P/TSE Canadian Gold Index,Index,160,1.19,143.36,NA
2014-11-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,194,NA
2014-11-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,45.42,NA
2014-11-01,S&P/TSE Canadian Materials Index,Index,160,1.22,213.92,NA
2014-11-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,706.76,TRUE
2014-11-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,131.23,NA
2014-11-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,231.89,NA
2014-12-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,14789.02,NA
2014-12-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,13635.53,NA
2014-12-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,14632.44,NA
2014-12-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.95,TRUE
2014-12-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,24.08,TRUE
2014-12-01,S&P/TSE 60 Index,Index,160,1.14,854.85,NA
2014-12-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,171.22,NA
2014-12-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,439.15,NA
2014-12-01,S&P/TSE Canadian Energy Index,Index,160,1.17,221.1,NA
2014-12-01,S&P/TSE Canadian Financial Index,Index,160,1.18,253.3,NA
2014-12-01,S&P/TSE Canadian Gold Index,Index,160,1.19,145.8,NA
2014-12-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,193.22,NA
2014-12-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,47.77,NA
2014-12-01,S&P/TSE Canadian Materials Index,Index,160,1.22,215.48,NA
2014-12-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,684.65,TRUE
2014-12-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,128.36,NA
2014-12-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,226.97,NA
2015-01-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,14853.3,NA
2015-01-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,13892.57,NA
2015-01-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,14673.48,NA
2015-01-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.96,TRUE
2015-01-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,23.74,TRUE
2015-01-01,S&P/TSE 60 Index,Index,160,1.14,857.34,NA
2015-01-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,171.16,NA
2015-01-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,452.43,NA
2015-01-01,S&P/TSE Canadian Energy Index,Index,160,1.17,216.02,NA
2015-01-01,S&P/TSE Canadian Financial Index,Index,160,1.18,232.2,NA
2015-01-01,S&P/TSE Canadian Gold Index,Index,160,1.19,194.11,NA
2015-01-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,188.28,NA
2015-01-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,49.97,NA
2015-01-01,S&P/TSE Canadian Materials Index,Index,160,1.22,248.71,NA
2015-01-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,607.98,TRUE
2015-01-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,131.06,NA
2015-01-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,241.19,NA
2015-02-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,15349.01,NA
2015-02-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,14713.87,NA
2015-02-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,15234.34,NA
2015-02-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.88,TRUE
2015-02-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,25.46,TRUE
2015-02-01,S&P/TSE 60 Index,Index,160,1.14,890.4,NA
2015-02-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,182.86,NA
2015-02-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,456.29,NA
2015-02-01,S&P/TSE Canadian Energy Index,Index,160,1.17,221.79,NA
2015-02-01,S&P/TSE Canadian Financial Index,Index,160,1.18,249.63,NA
2015-02-01,S&P/TSE Canadian Gold Index,Index,160,1.19,182.01,NA
2015-02-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,194.64,NA
2015-02-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,53.38,NA
2015-02-01,S&P/TSE Canadian Materials Index,Index,160,1.22,246.91,NA
2015-02-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,729.58,TRUE
2015-02-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,127.95,NA
2015-02-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,236.47,NA
2015-03-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,15258.04,NA
2015-03-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,14606.19,NA
2015-03-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,14902.44,NA
2015-03-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.91,TRUE
2015-03-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,23.33,TRUE
2015-03-01,S&P/TSE 60 Index,Index,160,1.14,869.28,NA
2015-03-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,180.76,NA
2015-03-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,452.26,NA
2015-03-01,S&P/TSE Canadian Energy Index,Index,160,1.17,217.53,NA
2015-03-01,S&P/TSE Canadian Financial Index,Index,160,1.18,245.67,NA
2015-03-01,S&P/TSE Canadian Gold Index,Index,160,1.19,156.24,NA
2015-03-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,192.68,NA
2015-03-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,51.52,NA
2015-03-01,S&P/TSE Canadian Materials Index,Index,160,1.22,221.58,NA
2015-03-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,682.89,TRUE
2015-03-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,123.14,NA
2015-03-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,232.69,NA
2015-04-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,15483.12,NA
2015-04-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,14878.53,NA
2015-04-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,15224.52,NA
2015-04-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.82,TRUE
2015-04-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,25.2,TRUE
2015-04-01,S&P/TSE 60 Index,Index,160,1.14,886.56,NA
2015-04-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,174.64,NA
2015-04-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,440.07,NA
2015-04-01,S&P/TSE Canadian Energy Index,Index,160,1.17,236.83,NA
2015-04-01,S&P/TSE Canadian Financial Index,Index,160,1.18,253.22,NA
2015-04-01,S&P/TSE Canadian Gold Index,Index,160,1.19,166.52,NA
2015-04-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,189.21,NA
2015-04-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,51.74,NA
2015-04-01,S&P/TSE Canadian Materials Index,Index,160,1.22,228.79,NA
2015-04-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,795.72,TRUE
2015-04-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,125.67,NA
2015-04-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,233.94,NA
2015-05-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,15416.56,NA
2015-05-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,14934.3,NA
2015-05-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,15014.09,NA
2015-05-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.88,TRUE
2015-05-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,26.46,TRUE
2015-05-01,S&P/TSE 60 Index,Index,160,1.14,875.04,NA
2015-05-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,183.21,NA
2015-05-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,446.21,NA
2015-05-01,S&P/TSE Canadian Energy Index,Index,160,1.17,220.13,NA
2015-05-01,S&P/TSE Canadian Financial Index,Index,160,1.18,248.94,NA
2015-05-01,S&P/TSE Canadian Gold Index,Index,160,1.19,165.42,NA
2015-05-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,184.74,NA
2015-05-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,51.62,NA
2015-05-01,S&P/TSE Canadian Materials Index,Index,160,1.22,226.93,NA
2015-05-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,727.52,TRUE
2015-05-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,129.05,NA
2015-05-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,226.37,NA
2015-06-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,15182.22,NA
2015-06-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,14482.16,NA
2015-06-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,14553.33,NA
2015-06-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.97,TRUE
2015-06-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,26.24,TRUE
2015-06-01,S&P/TSE 60 Index,Index,160,1.14,847.78,NA
2015-06-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,182.78,NA
2015-06-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,448.78,NA
2015-06-01,S&P/TSE Canadian Energy Index,Index,160,1.17,205.65,NA
2015-06-01,S&P/TSE Canadian Financial Index,Index,160,1.18,245.06,NA
2015-06-01,S&P/TSE Canadian Gold Index,Index,160,1.19,150.77,NA
2015-06-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,177.94,NA
2015-06-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,48.48,NA
2015-06-01,S&P/TSE Canadian Materials Index,Index,160,1.22,214.84,NA
2015-06-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,671.64,TRUE
